time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,-0.159048406405,-1.8460041237,20.9869942483,0.0468980611431,6.2316271137,0.0,0.1298474333,-0.621052278365,5.18663046068,0.00882743518859,-0.0454177904619,0.0,476.6223409200549,476.2625443562828,475.40417425804964,476.45182514391814
3.6000000000000028,-0.150106930919,-1.8822589817,21.302609877,0.0474168053777,6.22909453642,0.0,0.168452919546,-0.58741033381,5.33319504443,0.0082798345185,-0.0364631639907,0.0,474.9276682118308,475.6132208387826,476.41998620900483,476.3779837543738
3.660000000000003,-0.138987230651,-1.91664972051,21.6234981811,0.0479250938685,6.22709052032,0.0,0.20238811333,-0.558901119174,5.36291924745,0.00885203416091,-0.0278883786829,0.0,440.2122449214407,440.9208703983903,442.3730514101463,442.42005441266605
3.720000000000003,-0.125712295107,-1.94924811799,21.9476403801,0.048327816355,6.22530776232,0.0,0.24025963131,-0.52767640022,5.44142723087,0.00204585202898,-0.0336357640231,0.0,457.7687410114289,457.31084534691934,456.88459682105963,456.3414386469257
3.780000000000003,-0.110306240017,-1.98011261473,22.2734361757,0.0484991558037,6.22320695992,0.0,0.273454307367,-0.501115367555,5.41851533892,0.00442808202289,-0.0379209862606,0.0,425.536776213914,425.16913876802374,425.7899781258014,425.9937119148916
3.840000000000003,-0.0928828795491,-2.0093872793,22.5976766119,0.048662412884,6.22110902371,0.0,0.307513169736,-0.474675427631,5.38960794965,-0.000933067823328,-0.0296290353718,0.0,423.9153810852819,424.62683352153164,422.87556722835797,422.4133656504733
3.900000000000003,-0.0735175496337,-2.03717751688,22.9180185858,0.0484989456889,6.21964158314,0.0,0.338142706523,-0.451643586474,5.28890379233,-0.00657248588323,-0.0157259975727,0.0,397.3849021273861,398.6573653866921,399.55670928665796,399.0421934161341
3.960000000000003,-0.0518833923621,-2.06327513778,23.2387591067,0.0476465690102,6.21842997646,0.0,0.383070862462,-0.418351798197,5.40189717012,-0.0373840499346,-0.0310961040074,0.0,468.4237559541312,467.22682338986493,467.5501907007969,465.1431487552713
4.020000000000002,-0.0275908194634,-2.08744617711,23.5652622805,0.0459104017124,6.21649878121,0.0,0.42684276609,-0.387551955219,5.48113759098,-0.0158919835607,-0.0344615085825,0.0,457.0663938824245,456.7977072336483,458.1198764126195,459.8255813153127
4.080000000000001,-0.00034418363421,-2.10959957325,23.9008170466,0.0459879522727,6.21486927182,0.0,0.481522012165,-0.350975979602,5.70290893469,0.0230350005361,-0.0155383661133,0.0,500.1559569730267,501.5322995956697,498.88636684947045,501.7210142181773
4.14,0.0295690789118,-2.12998417209,24.240221548,0.0474507904397,6.21385495261,0.0,0.515687179699,-0.328381105148,5.61100498207,0.0269442237074,-0.0197896649183,0.0,405.4776672527317,405.0955306496549,405.5158455069902,405.8670716105825
4.199999999999998,0.0619161358197,-2.14873711487,24.5793912173,0.0494094463113,6.21244738696,0.0,0.562644312689,-0.296554039498,5.69420560092,0.042122585187,-0.032050801463,0.0,461.8603082858791,460.89204410493,460.84168524219814,462.04043700424756
4.259999999999997,0.096894090762,-2.16568938734,24.9205022953,0.0516886695315,6.21053421388,0.0,0.603452970127,-0.268310602524,5.67621474132,0.0280734260083,-0.0315591280007,0.0,430.388090335535,430.42930636967657,431.0185163272696,429.83002820961985
4.319999999999996,0.134151422734,-2.181053177,25.2577790018,0.0530685729324,6.20852263367,0.0,0.638632338286,-0.243673649936,5.56684622872,0.0101821299422,-0.0377826441653,0.0,399.60711405053075,399.0386734932908,400.0859612270741,398.45341654312404
4.379999999999995,0.174218249414,-2.19444764031,25.5973770232,0.0538071130763,6.20624018502,0.0,0.69711554511,-0.202776288856,5.75212231357,0.0162553504318,-0.038562083784,0.0,491.95940266241,491.90113514816943,490.6362241537303,491.08684813190166
4.439999999999993,0.21741954023,-2.2056658114,25.9425899271,0.0547480269578,6.20438469896,0.0,0.743100815424,-0.171076525771,5.75491513665,0.0145096513867,-0.0188806410052,0.0,437.8338178171581,439.46811862372795,437.5314613134926,437.3859766613637
4.499999999999992,0.263799350195,-2.21469282694,26.2929154407,0.0553957814908,6.20426483329,0.0,0.802874331997,-0.129781012097,5.9217132792,0.0020811154701,0.0194958439912,0.0,487.2321804731197,490.0933936578962,487.93484679460914,487.00583693475244
4.559999999999991,0.313552399105,-2.22137415759,26.6506311747,0.0558609594435,6.20520138124,0.0,0.85541229991,-0.0929176712314,6.00170665073,0.0171937465152,0.00640877095431,0.0,465.2859772327703,464.25997952588335,462.86610866825214,464.0540504027948
4.6199999999999894,0.366079571013,-2.22608856512,27.008538421,0.0563650247949,6.20506271085,0.0,0.895494975061,-0.0641359982529,5.92889060894,-0.0219601673156,-0.0321258834265,0.0,417.6134640099529,414.2378160218769,418.02798412301536,414.6012833107699
4.679999999999988,0.421293991067,-2.22887753574,27.3655786369,0.0549355095038,6.20403715193,0.0,0.94508734339,-0.0289668768031,5.97218573402,-0.0278434076584,0.00280420988255,0.0,451.69344648400346,454.5021344526779,453.2026393626653,452.72936783210974
4.739999999999987,0.479379831616,-2.22966261595,27.7237617692,0.053695371607,6.20455403793,0.0,0.991066260364,0.00267971002232,5.96725764719,-0.00921356706428,0.0182484212224,0.0,437.9892864401026,439.27205066876064,437.2273339211953,438.7769854442803
4.799999999999986,0.540513026178,-2.22835953047,28.0855004472,0.0534360873329,6.20608909762,0.0,1.04650026915,0.0406836983223,6.09003535647,0.0040069126997,0.0372468072005,0.0,476.8786154684879,478.3279527667019,477.0948949581503,478.10348809657336
4.859999999999984,0.604796005975,-2.22487326851,28.4528284774,0.0537350027984,6.20818815803,0.0,1.09601380638,0.0755357689908,6.1538824981,0.0068640234978,0.0300259220921,0.0,461.69741045571385,461.1277034531748,460.93360619976636,461.15929942725745
4.919999999999983,0.672216641152,-2.21913786726,28.8267837457,0.0544240777609,6.2096432047,0.0,1.15107690955,0.115662510574,6.31042379409,0.0194133486332,0.0090274894287,0.0,489.96284319914025,488.39892950781535,489.1837204958363,490.1173547098454
4.979999999999982,0.742752083393,-2.21109327222,29.2079766708,0.0561273460862,6.21009235577,0.0,1.20000511586,0.152612738063,6.39550209321,0.0420604780146,0.00420898639433,0.0,470.62867181799953,470.2553775143241,468.9691127096588,470.7254504659581
5.0399999999999805,0.815859840072,-2.20106484915,29.5894616399,0.0581880323277,6.21044634373,0.0,1.23691270628,0.181873023329,6.32105194133,0.0107453395138,0.00908354350119,0.0,420.07878916759483,420.50128384127856,422.48063685264566,419.77172603148574
